customer_id,name,age,gender,state,city,pincode,occupation,income_band,credit_tier,tenure_months,channel,family_size,segment,email,phone,bank_account_prefix,in_fraud_ring,created_at
CUST023441,Parth Oak,71.0,Female,Gujarat,Anantapur,821138,Retired,<2L,Thin-File,68.0,Agent,3.0,Affluent,mishraupadhriti@example.com,9464054793,HDFC,False,2022-10-18
CUST023442,Abdul Kaul,46.0,Male,Kerala,Ulhasnagar,383072,Professional,5-10L,Near-Prime,50.0,Broker,6.0,Mass,varmadev@example.com,9261656727,SBI,False,2021-08-14
CUST023443,Riya Krishnamurthy,67.0,Female,Uttarakhand,Mango,084877,Salaried,<2L,Prime,55.0,Broker,3.0,Mass,ekapadnagarajan@example.net,9709306612,Axis,False,2022-07-16
CUST023444,Vincent Minhas,68.0,Female,Tamil Nadu,Jodhpur,454156,Government Employee,2-5L,Prime,68.0,Agent,7.0,Mass,ridhi10@example.com,9712202323,HDFC,False,2023-05-04
CUST023445,Zehaan Kaul,29.0,Male,Uttar Pradesh,Ahmednagar,060185,Self-Employed,5-10L,Near-Prime,9.0,Agent,6.0,Mass-Affluent,rmaster@example.org,9474452620,ICICI,False,2022-05-16
CUST023446,Jonathan Cherian,51.0,Female,Kerala,Adoni,780746,Self-Employed,<2L,Prime,45.0,Agent,4.0,Mass,yastisangha@example.org,9513699851,SBI,False,2023-09-14
CUST023447,Samaksh Nayak,61.0,Female,Uttar Pradesh,Nangloi Jat,615499,Farmer,10-25L,Thin-File,4.0,Agent,5.0,Affluent,amagar@example.com,9810028778,ICICI,False,2022-11-12
CUST023448,Jai Narain,55.0,Female,Maharashtra,Sirsa,541522,Professional,10-25L,Near-Prime,15.0,Online,6.0,Mass,ekaja77@example.net,9331041529,SBI,False,2023-12-20
CUST023449,Frederick Handa,20.0,Male,Maharashtra,Narasaraopet,771944,Professional,<2L,Near-Prime,6.0,Online,3.0,Mass-Affluent,lsarna@example.org,9518144730,Axis,False,2020-03-10
CUST023450,Tejas Bhagat,28.0,Female,Gujarat,Sagar,057250,Retired,10-25L,Sub-Prime,27.0,Direct,7.0,Mass,utiwari@example.com,9787965263,Axis,False,2022-07-11
CUST023451,Charita Sood,53.0,Male,Bihar,Aligarh,157727,Student,5-10L,Prime,49.0,Agent,6.0,Mass,pahal83@example.net,9446592359,SBI,False,2020-08-20
CUST023452,Dayamai Bedi,53.0,Male,Uttar Pradesh,Davanagere,200153,Salaried,10-25L,Prime,59.0,Agent,3.0,Mass-Affluent,gadevritti@example.org,9624947571,Kotak,False,2024-06-26
CUST023453,Ekantika Ramaswamy,39.0,Male,Gujarat,Panchkula,262437,Farmer,<2L,Prime,69.0,Direct,6.0,Affluent,iryamore@example.org,9191780340,ICICI,False,2022-01-31
CUST023454,Geetika Raval,73.0,Male,Chhattisgarh,Kirari Suleman Nagar,986825,Government Employee,2-5L,Near-Prime,2.0,Direct,7.0,Mass,kramaswamy@example.org,9483407644,HDFC,False,2021-05-05
CUST023455,Jasmit Borah,39.0,Male,Bihar,Adoni,160800,Professional,<2L,Near-Prime,8.0,Broker,6.0,Mass-Affluent,vrinda56@example.net,9988206862,SBI,False,2022-01-20
CUST023456,Neha Sangha,26.0,Male,Andhra Pradesh,Phusro,827533,Farmer,25-50L,Prime,10.0,Agent,5.0,Mass-Affluent,advikanaik@example.org,9440348774,HDFC,False,2020-12-30
CUST023457,Timothy Kulkarni,69.0,Female,Kerala,Etawah,800050,Professional,<2L,Prime,6.0,Direct,2.0,Affluent,manyabuch@example.org,9421684991,SBI,False,2020-01-30
CUST023458,Frederick Sodhi,47.0,Female,Andhra Pradesh,Ramagundam,448598,Farmer,<2L,Prime,67.0,Agent,3.0,Mass,chaudhuriaahana@example.net,9984128279,HDFC,False,2021-07-21
CUST023459,Gautami Rastogi,64.0,Female,Uttar Pradesh,Dindigul,359623,Salaried,2-5L,Near-Prime,6.0,Agent,2.0,Mass-Affluent,mitravanya@example.com,9424403515,HDFC,False,2022-01-26
CUST023460,Amaira Keer,45.0,Male,Uttar Pradesh,Burhanpur,515847,Homemaker,2-5L,Sub-Prime,6.0,Broker,2.0,Mass,yatansarma@example.net,9928431013,HDFC,False,2022-07-16
CUST023461,Nakul Sahni,49.0,Female,West Bengal,Nadiad,315307,Farmer,5-10L,Sub-Prime,69.0,Agent,2.0,Mass,damyanti26@example.net,9331262318,Kotak,False,2020-01-09
CUST023462,Dalbir Sachdev,67.0,Male,Gujarat,Noida,776577,Retired,2-5L,Prime,50.0,Agent,2.0,Affluent,nparsa@example.com,9348142356,SBI,False,2022-11-28
CUST023463,Lavanya Loke,21.0,Male,Himachal Pradesh,Korba,002517,Professional,2-5L,Prime,2.0,Agent,6.0,Mass,parthchandra@example.org,9671216783,SBI,False,2022-04-20
CUST023464,Pavani Kalla,59.0,Male,Uttar Pradesh,Berhampur,451368,Farmer,10-25L,Thin-File,16.0,Agent,5.0,Mass-Affluent,oviya16@example.org,9110541348,ICICI,False,2024-07-13
CUST023465,Ria Bumb,40.0,Male,Uttar Pradesh,Berhampur,107326,Farmer,<2L,Prime,13.0,Direct,3.0,Mass-Affluent,wpuri@example.com,9945042410,ICICI,False,2023-05-06
CUST023466,Gautami Gopal,57.0,Male,Uttar Pradesh,Phagwara,542177,Business Owner,2-5L,Prime,2.0,Broker,4.0,Mass,suraaachal@example.net,9627291980,SBI,False,2023-06-20
CUST023467,Amol Samra,32.0,Male,Karnataka,Bijapur,636313,Homemaker,5-10L,Near-Prime,10.0,Bancassurance,6.0,Mass,adyakorpal@example.com,9728294647,SBI,False,2020-12-24
CUST023468,Manan Krishnamurthy,59.0,Male,West Bengal,Dharmavaram,144920,Student,5-10L,Prime,30.0,Direct,1.0,Mass,koshyupasna@example.net,9291794539,HDFC,False,2022-02-07
CUST023469,Mitali Prabhu,66.0,Male,Uttar Pradesh,Gandhinagar,870073,Student,50L+,Prime,66.0,Direct,6.0,HNI,oshalala@example.com,9572004735,HDFC,False,2020-07-20
CUST023470,Jagrati Bala,38.0,Female,Madhya Pradesh,Kurnool,421712,Professional,<2L,Prime,35.0,Agent,4.0,Mass,chatreshsekhon@example.net,9261624673,Kotak,False,2022-11-01
CUST023471,Bhavika Loyal,55.0,Male,Assam,Gorakhpur,588796,Government Employee,5-10L,Thin-File,48.0,Agent,5.0,Affluent,ebhargava@example.net,9882148243,ICICI,False,2023-06-07
CUST023472,Ira Yadav,68.0,Female,Uttar Pradesh,Karawal Nagar,313435,Salaried,<2L,Prime,71.0,Agent,5.0,Affluent,shroffwarjas@example.org,9866535099,HDFC,False,2023-03-25
CUST023473,Brinda Prakash,52.0,Female,Himachal Pradesh,Srikakulam,051987,Homemaker,25-50L,Sub-Prime,40.0,Agent,1.0,HNI,akade@example.org,9433456406,ICICI,False,2023-02-05
CUST023474,Dalbir Hans,61.0,Male,Odisha,Tiruchirappalli,991183,Professional,5-10L,Prime,18.0,Broker,3.0,Mass,baradvarsha@example.net,9750605108,SBI,False,2023-03-05
CUST023475,Amruta Rai,66.0,Male,Uttarakhand,Davanagere,790119,Government Employee,2-5L,Prime,35.0,Direct,1.0,Mass-Affluent,chakrabortygabriel@example.org,9699244931,SBI,False,2024-07-19
CUST023476,Osha Sule,36.0,Female,Bihar,Patna,069634,Self-Employed,10-25L,Prime,46.0,Agent,3.0,Mass-Affluent,patlavedika@example.com,9449730795,SBI,False,2023-10-22
CUST023477,Triveni Soni,72.0,Male,Maharashtra,Hazaribagh,741054,Homemaker,2-5L,Sub-Prime,71.0,Direct,5.0,Mass-Affluent,aahana24@example.net,9351013012,HDFC,False,2024-08-25
CUST023478,Anjali Balakrishnan,44.0,Male,West Bengal,Farrukhabad,177035,Self-Employed,5-10L,Prime,3.0,Agent,6.0,Mass-Affluent,anthonyverma@example.org,9316470459,SBI,False,2023-06-15
CUST023479,Rachana Bahl,26.0,Female,Andhra Pradesh,Madanapalle,997805,Salaried,5-10L,Prime,64.0,Online,6.0,HNI,prashadakshay@example.org,9288922061,HDFC,False,2023-09-14
CUST023480,Mekhala Pandit,27.0,Male,Karnataka,Jalandhar,140511,Self-Employed,10-25L,Prime,18.0,Online,3.0,Mass,nagarajanishani@example.org,9579573237,HDFC,False,2021-04-27
CUST023481,Ranbir Buch,45.0,Female,Punjab,Pimpri-Chinchwad,289401,Professional,10-25L,Near-Prime,44.0,Direct,6.0,Mass,williampalan@example.com,9769226419,Axis,False,2023-04-14
CUST023482,Vrinda Muni,42.0,Male,Maharashtra,Surat,572735,Professional,2-5L,Thin-File,8.0,Broker,6.0,Mass,luke01@example.org,9764275409,HDFC,False,2024-10-19
CUST023483,Gaurang Mohan,51.0,Female,Maharashtra,Sonipat,503386,Self-Employed,5-10L,Near-Prime,1.0,Broker,3.0,Affluent,yamini26@example.org,9883661127,HDFC,False,2020-06-16
CUST023484,Amaira Bath,61.0,Male,Telangana,Hosur,028072,Professional,2-5L,Prime,27.0,Agent,1.0,Affluent,chahalchakrika@example.net,9104076843,Axis,False,2023-05-07
CUST023485,Kai Manne,53.0,Male,Karnataka,Kochi,183967,Farmer,5-10L,Thin-File,67.0,Agent,6.0,Mass,nirja73@example.net,9506708655,ICICI,False,2023-07-02
CUST023486,William Brar,42.0,Female,Gujarat,Bareilly,878755,Government Employee,2-5L,Near-Prime,46.0,Agent,4.0,HNI,mukherjeefrado@example.com,9433501434,ICICI,False,2024-08-04
CUST023487,Faras Bali,43.0,Male,Uttar Pradesh,Panipat,955916,Self-Employed,5-10L,Prime,22.0,Agent,2.0,Affluent,maxbiswas@example.net,9330530393,Kotak,False,2020-05-13
CUST023488,Adweta Handa,57.0,Male,Karnataka,Kolkata,139155,Farmer,2-5L,Near-Prime,3.0,Direct,1.0,Mass,modytanveer@example.org,9347323403,HDFC,False,2022-08-06
CUST023489,Daksha Dugal,53.0,Female,Bihar,Jaipur,185983,Government Employee,25-50L,Prime,1.0,Online,6.0,Mass,manntanmayi@example.net,9168274450,Axis,False,2020-05-01
CUST023490,Aarush Sant,37.0,Male,Gujarat,Amaravati,641185,Retired,<2L,Near-Prime,50.0,Online,5.0,Mass,lavanyacheema@example.net,9493852181,HDFC,False,2020-11-11
CUST023491,Brijesh Dey,62.0,Male,Bihar,Jehanabad,496910,Student,5-10L,Near-Prime,3.0,Broker,1.0,Affluent,amara44@example.org,9914595686,HDFC,False,2023-01-18
CUST023492,Manya Gandhi,67.0,Female,Punjab,Pallavaram,021187,Farmer,2-5L,Near-Prime,15.0,Agent,2.0,Mass,zayyan62@example.org,9702461826,ICICI,False,2021-06-02
CUST023493,Hredhaan Bobal,49.0,Male,Jharkhand,Nadiad,892393,Government Employee,5-10L,Prime,27.0,Agent,2.0,Mass,xavier16@example.com,9205002992,SBI,False,2020-08-27
CUST023494,Gauri Maharaj,26.0,Male,Bihar,Pudukkottai,914119,Self-Employed,5-10L,Prime,32.0,Online,4.0,Mass-Affluent,bmurty@example.org,9733475861,SBI,False,2024-04-15
CUST023495,Suhani Bumb,40.0,Female,West Bengal,Serampore,497207,Salaried,5-10L,Prime,40.0,Online,7.0,Affluent,brahmbhattekanta@example.net,9836495859,Axis,False,2022-02-20
CUST023496,Alka Wali,48.0,Male,West Bengal,Jaipur,249401,Retired,<2L,Prime,1.0,Agent,2.0,Mass,eiravatisabharwal@example.org,9668257932,SBI,False,2023-12-16
CUST023497,Jalsa Krishnan,40.0,Female,Assam,Bhilai,039604,Farmer,10-25L,Sub-Prime,49.0,Agent,2.0,Mass,khareteerth@example.com,9634108859,Kotak,False,2022-07-24
CUST023498,Faris Lala,45.0,Male,West Bengal,Mahbubnagar,358319,Business Owner,50L+,Prime,65.0,Bancassurance,5.0,Mass,tkurian@example.com,9914590852,HDFC,False,2020-02-01
CUST023499,Imaran Salvi,58.0,Male,Uttar Pradesh,Gangtok,834256,Business Owner,10-25L,Sub-Prime,3.0,Agent,4.0,Mass,dhruvdada@example.com,9855793573,SBI,False,2020-07-01
CUST023500,Ansh Bath,66.0,Female,Uttarakhand,Suryapet,713564,Self-Employed,10-25L,Near-Prime,65.0,Online,7.0,Mass,isaackalita@example.com,9699041381,Axis,False,2024-10-04
CUST023501,Maanas Dani,49.0,Male,Odisha,Chandigarh,563648,Business Owner,2-5L,Prime,3.0,Direct,5.0,Mass-Affluent,sachikashyap@example.net,9861943628,Axis,False,2022-05-02
CUST023502,Prisha Rajagopal,27.0,Female,Maharashtra,Kottayam,473436,Student,5-10L,Near-Prime,68.0,Agent,3.0,Mass,arunimaagate@example.org,9194334850,Kotak,False,2023-05-15
CUST023503,Isha Master,42.0,Female,Jharkhand,Pune,783857,Farmer,2-5L,Near-Prime,40.0,Online,5.0,Mass,gmutti@example.org,9156468481,HDFC,False,2022-06-07
CUST023504,Zashil Baria,67.0,Male,Uttar Pradesh,Gulbarga,911176,Salaried,<2L,Thin-File,64.0,Online,4.0,Mass,om97@example.net,9565737936,SBI,False,2021-08-23
CUST023505,Barkha Kata,45.0,Male,Gujarat,Kumbakonam,265487,Salaried,2-5L,Near-Prime,50.0,Agent,7.0,Mass,oliver17@example.net,9254167022,ICICI,False,2024-08-09
CUST023506,Sanaya Nagi,60.0,Male,Meghalaya,Arrah,880377,Farmer,10-25L,Sub-Prime,61.0,Agent,1.0,Mass-Affluent,tellakrisha@example.org,9132739760,ICICI,False,2022-10-23
CUST023507,Guneet Randhawa,29.0,Female,Himachal Pradesh,Gangtok,261813,Student,10-25L,Thin-File,70.0,Direct,2.0,Affluent,yutika34@example.com,9224231352,SBI,False,2022-06-15
CUST023508,Tarak Chandran,58.0,Male,Haryana,Bettiah,216178,Salaried,<2L,Sub-Prime,19.0,Direct,4.0,Mass,neelimaamble@example.net,9149204071,Kotak,False,2020-03-02
CUST023509,Arjun Chand,21.0,Female,Gujarat,Thane,482934,Farmer,5-10L,Prime,26.0,Direct,5.0,Mass,bansalgopal@example.net,9884429497,SBI,False,2020-01-17
CUST023510,Niharika Madan,71.0,Male,Karnataka,Rewa,930134,Self-Employed,25-50L,Sub-Prime,49.0,Direct,4.0,Mass,turvibhakta@example.net,9958897287,SBI,False,2020-02-14
CUST023511,Siya Thaker,25.0,Male,Telangana,Pali,619866,Business Owner,10-25L,Prime,62.0,Broker,1.0,Affluent,kala13@example.com,9367022747,Axis,False,2022-08-29
CUST023512,Anvi Garg,34.0,Male,Punjab,Hajipur,145021,Government Employee,5-10L,Prime,37.0,Direct,5.0,Mass,xraj@example.org,9198408464,SBI,False,2021-03-01
CUST023513,Yutika Chauhan,48.0,Male,Manipur,Gorakhpur,305865,Self-Employed,25-50L,Near-Prime,36.0,Direct,4.0,Mass-Affluent,keyasahota@example.org,9323213378,ICICI,False,2024-01-31
CUST023514,Girik Tank,39.0,Male,Chhattisgarh,Vadodara,238399,Professional,<2L,Near-Prime,19.0,Online,5.0,Mass,gdara@example.org,9542866688,Axis,False,2024-04-11
CUST023515,Gunbir Yadav,22.0,Male,Maharashtra,Jamalpur,198575,Self-Employed,5-10L,Prime,32.0,Agent,1.0,Mass,rchopra@example.net,9207628569,Axis,False,2023-05-08
CUST023516,Rehaan Agrawal,49.0,Male,Odisha,Madhyamgram,588804,Homemaker,2-5L,Near-Prime,28.0,Direct,2.0,Mass-Affluent,yuvraj68@example.com,9369163441,SBI,False,2021-05-20
CUST023517,Vidhi Shere,51.0,Female,Tamil Nadu,Gurgaon,720392,Homemaker,2-5L,Near-Prime,35.0,Online,2.0,Mass,sathvikpatla@example.org,9699687357,HDFC,False,2021-07-26
CUST023518,Kai Shukla,60.0,Female,Madhya Pradesh,Kirari Suleman Nagar,948062,Business Owner,<2L,Near-Prime,36.0,Agent,6.0,Mass-Affluent,amritakota@example.com,9526037437,Axis,False,2022-01-26
CUST023519,Sachi Walia,38.0,Female,Uttar Pradesh,Raipur,403538,Farmer,<2L,Near-Prime,54.0,Broker,2.0,Mass,keergaurangi@example.net,9552229867,SBI,False,2023-04-11
CUST023520,Pavani Nagy,23.0,Female,Rajasthan,Machilipatnam,734231,Retired,<2L,Sub-Prime,65.0,Agent,3.0,Mass,abhiram60@example.org,9363407635,Kotak,False,2022-07-15
CUST023521,Bakhshi Hayre,56.0,Male,Tamil Nadu,Pudukkottai,526510,Salaried,5-10L,Near-Prime,55.0,Online,3.0,Affluent,priyashere@example.com,9882169954,SBI,False,2021-03-18
CUST023522,Vritti Oza,54.0,Male,Madhya Pradesh,Durg,371795,Government Employee,2-5L,Near-Prime,49.0,Agent,2.0,Affluent,aarini02@example.com,9284735102,SBI,False,2022-04-18
CUST023523,Arjun Bath,46.0,Male,Bihar,Bettiah,043467,Retired,2-5L,Sub-Prime,58.0,Agent,5.0,Mass,ykulkarni@example.net,9305748433,Kotak,False,2020-02-05
CUST023524,Ishita Patel,67.0,Female,Uttarakhand,Secunderabad,334607,Homemaker,<2L,Thin-File,21.0,Direct,5.0,Mass-Affluent,nshetty@example.com,9827475305,SBI,False,2021-05-20
CUST023525,Ladli Agarwal,32.0,Female,Assam,Hospet,192905,Homemaker,5-10L,Prime,67.0,Direct,2.0,Mass-Affluent,chaman85@example.com,9797372358,HDFC,False,2021-02-18
CUST023526,Indali Sabharwal,53.0,Male,Uttar Pradesh,Surat,435282,Farmer,2-5L,Near-Prime,52.0,Agent,6.0,Mass,nicholassoni@example.net,9398291778,SBI,False,2023-12-25
CUST023527,Anay Halder,51.0,Male,Maharashtra,Thanjavur,488361,Farmer,2-5L,Near-Prime,31.0,Agent,6.0,Mass,gillirya@example.com,9203231862,HDFC,False,2022-04-13
CUST023528,Tanveer Karnik,18.0,Male,Jharkhand,Visakhapatnam,581701,Professional,2-5L,Prime,4.0,Agent,3.0,Mass,shankala@example.org,9564227864,Kotak,False,2023-07-10
CUST023529,Ishita Lall,36.0,Male,Uttar Pradesh,Udaipur,231196,Student,10-25L,Near-Prime,14.0,Broker,6.0,HNI,aishani06@example.com,9141228101,Axis,False,2020-08-20
CUST023530,Urishilla Shankar,43.0,Male,Haryana,Rampur,354263,Homemaker,2-5L,Prime,12.0,Agent,1.0,Mass-Affluent,kashishom@example.net,9263472806,HDFC,False,2024-09-12
CUST023531,Dalaja Kaur,71.0,Female,Maharashtra,Siwan,951334,Homemaker,10-25L,Prime,19.0,Agent,1.0,Mass,vdara@example.org,9311954066,ICICI,False,2023-11-12
CUST023532,Neelima Kumer,55.0,Female,Karnataka,Etawah,986377,Student,5-10L,Sub-Prime,4.0,Agent,4.0,Mass,tanveerdubey@example.net,9197491249,Axis,False,2023-05-30
CUST023533,Gautam Rana,74.0,Male,Uttar Pradesh,Guna,859833,Government Employee,5-10L,Prime,57.0,Broker,5.0,Mass,megha35@example.org,9450921180,Kotak,False,2021-02-06
CUST023534,Ekbal Majumdar,70.0,Male,Tamil Nadu,Morena,651470,Self-Employed,10-25L,Sub-Prime,57.0,Direct,2.0,Affluent,darya@example.org,9947658243,Axis,False,2021-01-04
CUST023535,Yash Pau,61.0,Female,Tamil Nadu,Bally,648198,Homemaker,5-10L,Thin-File,44.0,Direct,6.0,Mass,iyerdevika@example.org,9293484506,Axis,False,2023-02-14
CUST023536,Neelima Master,24.0,Female,Bihar,Bardhaman,799580,Business Owner,<2L,Near-Prime,9.0,Direct,3.0,Mass-Affluent,siddharthhayre@example.com,9311900170,Kotak,False,2022-08-16
CUST023537,Saanvi Roy,49.0,Female,West Bengal,Anantapur,959139,Homemaker,25-50L,Prime,63.0,Agent,5.0,Affluent,jonathanchokshi@example.com,9144241118,Kotak,False,2020-12-23
CUST023538,Gaurang Borde,46.0,Male,Uttar Pradesh,Bhavnagar,761851,Professional,5-10L,Prime,67.0,Broker,4.0,Affluent,uyohannan@example.org,9168996753,HDFC,False,2024-01-01
CUST023539,Anvi Vohra,69.0,Female,Bihar,Indore,165441,Student,<2L,Prime,16.0,Direct,7.0,Affluent,rtank@example.org,9950542613,SBI,False,2024-06-20
CUST023540,Ekanta Narasimhan,43.0,Female,Bihar,Navi Mumbai,316568,Farmer,10-25L,Prime,57.0,Agent,6.0,Mass-Affluent,samradevika@example.com,9948549134,Axis,False,2024-04-05
CUST023541,Xalak Dyal,54.0,Male,Odisha,Navi Mumbai,667525,Farmer,5-10L,Prime,55.0,Direct,5.0,Mass,fnadig@example.com,9250779971,HDFC,False,2020-12-30
CUST023542,Yashvi Parmar,26.0,Female,Manipur,Bhalswa Jahangir Pur,302452,Self-Employed,10-25L,Sub-Prime,11.0,Agent,4.0,Affluent,aachal68@example.net,9563841340,ICICI,False,2024-06-09
CUST023543,Meghana Parmar,18.0,Female,Maharashtra,Gaya,249369,Professional,25-50L,Near-Prime,39.0,Direct,6.0,Mass-Affluent,singhnetra@example.net,9254380004,HDFC,False,2022-05-12
CUST023544,Wridesh Khanna,29.0,Female,Tamil Nadu,Bahraich,931832,Student,25-50L,Prime,67.0,Agent,7.0,Mass,haritavarty@example.org,9982729245,Kotak,False,2021-08-13
CUST023545,Harini Roy,37.0,Male,West Bengal,Silchar,354707,Homemaker,2-5L,Sub-Prime,64.0,Broker,2.0,Affluent,settyadweta@example.com,9910744783,SBI,False,2022-02-02
CUST023546,Rachit Mital,49.0,Male,Bihar,Amroha,816579,Retired,5-10L,Sub-Prime,69.0,Agent,6.0,Mass,morarunni@example.com,9519077231,SBI,False,2022-09-14
CUST023547,Parth Dutta,51.0,Male,Kerala,Bharatpur,452225,Retired,5-10L,Near-Prime,16.0,Bancassurance,2.0,Affluent,vrishtisem@example.com,9534073481,Axis,False,2021-07-13
CUST023548,Unni Narula,37.0,Male,Uttar Pradesh,Bhagalpur,114588,Retired,5-10L,Near-Prime,68.0,Agent,6.0,Mass,aagarwal@example.net,9521742345,ICICI,False,2020-02-08
CUST023549,Chaitanya Nori,36.0,Male,West Bengal,Unnao,492141,Business Owner,2-5L,Near-Prime,41.0,Direct,6.0,Mass,sanereva@example.org,9685531632,HDFC,False,2023-01-05
CUST023550,Panini Tailor,23.0,Female,Gujarat,Sonipat,490257,Homemaker,5-10L,Prime,21.0,Online,6.0,Mass,amrutanair@example.com,9662304862,Kotak,False,2023-06-30
CUST023551,Turvi Bora,74.0,Male,Uttarakhand,Sonipat,201092,Business Owner,25-50L,Thin-File,35.0,Agent,3.0,Mass,paninibala@example.net,9731791391,Kotak,False,2023-12-16
CUST023552,Thomas Ghose,69.0,Female,Odisha,Visakhapatnam,403087,Retired,10-25L,Near-Prime,25.0,Direct,2.0,Affluent,ekanta70@example.net,9764896231,SBI,False,2024-01-22
CUST023553,Nilima Halder,46.0,Male,Uttar Pradesh,Anantapur,599745,Self-Employed,5-10L,Near-Prime,46.0,Agent,7.0,Mass,mukherjeelakshit@example.org,9799310498,Kotak,False,2020-04-30
CUST023554,Ryan Srinivasan,55.0,Male,Jharkhand,Karnal,313034,Farmer,5-10L,Prime,46.0,Broker,3.0,Mass-Affluent,sachi70@example.org,9717796432,SBI,False,2023-02-04
CUST023555,Chaaya Konda,55.0,Male,West Bengal,Pimpri-Chinchwad,475761,Homemaker,5-10L,Near-Prime,36.0,Bancassurance,2.0,Mass-Affluent,bachittar37@example.net,9188965815,SBI,False,2020-10-04
CUST023556,Lajita Saini,26.0,Male,Delhi,Tadepalligudem,021513,Retired,<2L,Near-Prime,57.0,Broker,5.0,Mass-Affluent,aarav51@example.com,9922375658,Kotak,False,2024-07-29
CUST023557,Bimala Devi,62.0,Female,Andhra Pradesh,Mehsana,726053,Government Employee,2-5L,Thin-File,2.0,Agent,6.0,Mass,zilmilcontractor@example.com,9462567337,ICICI,False,2021-11-16
CUST023558,Anjali Thakur,30.0,Male,Odisha,Bardhaman,516914,Professional,5-10L,Prime,53.0,Online,6.0,Mass-Affluent,krishhari@example.com,9650610993,SBI,False,2020-08-14
CUST023559,Udyati Sha,34.0,Male,Bihar,Sambhal,342939,Student,2-5L,Near-Prime,71.0,Agent,1.0,Mass-Affluent,libnisarna@example.net,9486371718,HDFC,False,2020-01-04
CUST023560,Anay Baria,40.0,Male,Assam,Barasat,492432,Student,25-50L,Sub-Prime,62.0,Agent,5.0,Mass,keyadeo@example.org,9552853755,SBI,False,2023-02-04
CUST023561,Abeer Agarwal,65.0,Male,Haryana,Solapur,085696,Professional,10-25L,Near-Prime,59.0,Agent,7.0,HNI,bhattacharyyaoscar@example.org,9536590776,ICICI,False,2023-07-01
CUST023562,Upasna Pai,61.0,Male,West Bengal,Dharmavaram,772442,Business Owner,2-5L,Sub-Prime,64.0,Agent,1.0,Mass,udant77@example.org,9572140597,Axis,False,2024-10-13
CUST023563,Timothy Magar,32.0,Male,Karnataka,Chapra,855600,Professional,<2L,Sub-Prime,25.0,Agent,4.0,Mass,bachittar79@example.org,9480443289,ICICI,False,2024-10-29
CUST023564,Kalpit Date,21.0,Male,Bihar,Hospet,770716,Government Employee,5-10L,Prime,23.0,Direct,2.0,Affluent,wardasani@example.net,9536429634,HDFC,False,2020-12-03
CUST023565,Yashawini Sen,42.0,Male,Maharashtra,Tirupati,397362,Homemaker,10-25L,Near-Prime,25.0,Agent,5.0,Mass-Affluent,jiyer@example.net,9960384030,Kotak,False,2022-07-03
CUST023566,Manya Deol,34.0,Female,Rajasthan,Tadipatri,338642,Farmer,5-10L,Sub-Prime,25.0,Direct,7.0,HNI,vidhiramesh@example.com,9706886560,SBI,False,2023-11-09
CUST023567,Advaith Varughese,24.0,Female,Tamil Nadu,Bhagalpur,308826,Business Owner,2-5L,Prime,15.0,Bancassurance,2.0,Mass,yugvarghese@example.com,9648170874,Kotak,False,2023-08-07
CUST023568,Urvi Talwar,41.0,Female,West Bengal,Raiganj,642901,Government Employee,<2L,Prime,35.0,Agent,1.0,Mass,mnaidu@example.com,9992994851,Kotak,False,2024-03-20
CUST023569,Gunbir Grewal,34.0,Male,Tamil Nadu,Siliguri,102120,Self-Employed,10-25L,Prime,30.0,Agent,6.0,Mass,daksh76@example.org,9928277452,ICICI,False,2022-12-12
CUST023570,Joshua Nazareth,18.0,Male,Madhya Pradesh,Dhule,411688,Government Employee,5-10L,Prime,36.0,Agent,2.0,HNI,qmitter@example.com,9433074268,HDFC,False,2020-11-02
CUST023571,Veer Kuruvilla,59.0,Female,Bihar,Guntakal,347085,Business Owner,5-10L,Prime,36.0,Broker,1.0,Affluent,nimrat72@example.net,9651036873,Kotak,False,2020-04-24
CUST023572,Ekalinga Vyas,20.0,Female,Himachal Pradesh,Junagadh,276502,Farmer,2-5L,Sub-Prime,41.0,Online,6.0,Mass-Affluent,ksaini@example.com,9551229740,Kotak,False,2024-07-22
